id	subject	predicate	object	category	agent_type	has_attribute	knowledge_level
uuid:416e63ea-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MEF2C	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 43',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 43',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 43.0})] })	observation
uuid:416e6c14-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	DLEU1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 44',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 44',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 44.0})] })	observation
uuid:416e743e-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	SLC9A9	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 45',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 45',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 45.0})] })	observation
uuid:416e7c72-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	FMNL2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 46',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 46',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 46.0})] })	observation
uuid:416e849c-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	SORL1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 47',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 47',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 47.0})] })	observation
uuid:416e8cc6-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MT-CO3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 48',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 48',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 48.0})] })	observation
uuid:416e952c-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	CYFIP1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 49',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 49',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 49.0})] })	observation
uuid:416e9dba-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	RYR1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 50',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 50',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 50.0})] })	observation
uuid:416ea5e4-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ZFHX3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 51',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 51',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 51.0})] })	observation
uuid:416eae0e-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	RASGEF1C	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 52',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 52',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 52.0})] })	observation
uuid:416eb638-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	SRGAP2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 53',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 53',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 53.0})] })	observation
uuid:416ebe62-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ZSWIM6	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 54',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 54',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 54.0})] })	observation
uuid:416ec678-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ARGLU1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 55',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 55',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 55.0})] })	observation
uuid:416ece8e-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	TBXAS1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 56',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 56',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 56.0})] })	observation
uuid:416ed6d6-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	AUTS2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 57',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 57',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 57.0})] })	observation
uuid:416edf00-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	GNG7	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 58',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 58',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 58.0})] })	observation
uuid:416ee734-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	DISC1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 59',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 59',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 59.0})] })	observation
uuid:416eef86-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	TCF12	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 60',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 60',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 60.0})] })	observation
uuid:416ef7ba-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MAML2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 61',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 61',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 61.0})] })	observation
uuid:416effee-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	CHST11	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 62',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 62',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 62.0})] })	observation
uuid:416f0818-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	SLC8A1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 63',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 63',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 63.0})] })	observation
uuid:416f1042-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ZEB2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 64',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 64',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 64.0})] })	observation
uuid:416f1876-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MT-CO1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 65',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 65',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 65.0})] })	observation
uuid:416f20a0-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ARHGAP26	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 66',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 66',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 66.0})] })	observation
uuid:416f28ca-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ARHGAP22	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 67',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 67',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 67.0})] })	observation
uuid:416f314e-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MT-CO2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 68',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 68',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 68.0})] })	observation
uuid:416f3996-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	FYB1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 69',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 69',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 69.0})] })	observation
uuid:416f41ca-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	SLCO2B1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 70',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 70',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 70.0})] })	observation
uuid:416f49e0-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	ANKRD11	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 71',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 71',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 71.0})] })	observation
uuid:416f51f6-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	RUNX1	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 72',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 72',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 72.0})] })	observation
uuid:416f5a66-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	RNF213	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 73',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 73',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 73.0})] })	observation
uuid:416f62d6-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	FCHSD2	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 74',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 74',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 74.0})] })	observation
uuid:416f6b28-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MERTK	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 75',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 75',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 75.0})] })	observation
uuid:416f735c-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MAP4K4	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 76',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 76',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 76.0})] })	observation
uuid:416f7b9a-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	NAV3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 77',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 77',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 77.0})] })	observation
uuid:416f83ce-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	MT-ND3	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 78',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 78',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 78.0})] })	observation
uuid:416f8bf8-455c-11f0-bac5-92a5c40acabb	Microglia Macrophage or T Cell	biolink:expresses	PICALM	biolink:Association	data_analysis_pipeline	Attribute({   'id': 'Expression level rank 79',   'category': ['biolink:Attribute'],   'name': 'Expression level rank 79',   'provided_by': ['KIBR; Stanford University'],   'has_attribute_type': 'EDAM:data_3754',   'has_quantitative_value': [QuantityValue({'has_numeric_value': 79.0})] })	observation
